workbook_record_id,year,title,author_list,venue,engine,citation_count,h5_index,mean_citation,quartile,quality_signal_available,title_stage_decision,abstract_keyword_stage_decision,post_abstract_decision,quality_decision,survey_decision,nids_scope_decision,access_decision,selected_for_detailed_review,retained_for_taxonomy_mapping,taxonomy_mapping_status,included_in_final_primary_corpus,source_sheet
1029,2024,a real-time label-free self-supervised deep learning intrusion detection for handling new type and few-shot attacks in iot networks,j. tong; y. zhang,ieee internet of things journal,ieee,3,122,3,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1030,2022,adversarial machine learning: a multilayer review of the state-of-the-art and challenges for wireless and mobile systems,j. liu; m. nogueira; j. fernandes; b. kantarci,ieee communications surveys and tutorials,ieee,92,156,30.666666666666671,Q1,h5-index+quartile,maybe_include,include,include,not_reviewed_at_this_stage,survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_not_in_final_corpus,no,journals
1036,2023,validation of a machine learning-based ids design framework using ornl datasets for power system with scada,m. zaman; d. upadhyay; c. -h. lung,ieee access,ieee,14,164,7,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1046,2024,evasion attack and defense on machine learning models in cyber-physical systems: a survey,s. wang; r. k. l. ko; g. bai; n. dong; t. choi; y. zhang,ieee communications surveys and tutorials,ieee,19,156,19,Q1,h5-index+quartile,maybe_include,include,include,not_reviewed_at_this_stage,survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_not_in_final_corpus,no,journals
1048,2022,generating adversarial examples against machine learning-based intrusion detector in industrial control systems,j. chen; x. gao; r. deng; y. he; c. fang; p. cheng,ieee transactions on dependable and secure computing,ieee,73,59,24.333333333333329,Q1,h5-index+quartile,include,not_reviewed_at_this_stage,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
1050,2024,adversarial attack detection approach for intrusion detection systems,e. değirmenci; i̇. özçelik; a. yazıcı,ieee access,ieee,0,164,0,Q1,h5-index+quartile,include,not_reviewed_at_this_stage,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
1052,2022,explainable and reliable against adversarial machine learning in data analytics,i. vaccari; a. carlevaro; s. narteni; e. cambiaso; m. mongelli,ieee access,ieee,18,164,6,Q1,h5-index+quartile,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1055,2022,intrusion detection for secure social internet of things based on collaborative edge computing: a generative adversarial network-based approach,l. nie; y. wu; x. wang; l. guo; g. wang; x. gao; s. li,ieee transactions on computational social systems,ieee,144,33,48,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1067,2024,privacy-preserving federated learning for intrusion detection in iot environments: a survey,a. vyas; p. -c. lin; r. -h. hwang; m. tripathi,ieee access,ieee,4,164,4,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1081,2024,tssan: time-space separable attention network for intrusion detection,r. xu; q. zhang; y. zhang,ieee access,ieee,2,164,2,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1082,2022,dual generative adversarial networks based unknown encryption ransomware attack detection,x. zhang; j. wang; s. zhu,ieee access,ieee,37,164,12.33333333333333,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1085,2022,generative deep learning to detect cyberattacks for the iot-23 dataset,n. abdalgawad; a. sajun; y. kaddoura; i. a. zualkernan; f. aloul,ieee access,ieee,102,164,34,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1091,2022,hierarchical adversarial attacks against graph-neural-network-based iot network intrusion detection system,x. zhou; w. liang; w. li; k. yan; s. shimizu; k. i. -k. wang,ieee internet of things journal,ieee,259,122,86.333333333333329,Q1,h5-index+quartile,include,not_reviewed_at_this_stage,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
1096,2024,open-set recognition in unknown ddos attacks detection with reciprocal points learning,c. -s. shieh; f. -a. ho; m. -f. horng; t. -t. nguyen; p. chakrabarti,ieee access,ieee,5,164,5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1105,2023,employing deep ensemble learning for improving the security of computer networks against adversarial attacks,e. nowroozi; m. mohammadi; e. savaş; y. mekdad; m. conti,ieee transactions on network and service management,ieee,13,50,6.5,Q1,h5-index+quartile,include,not_reviewed_at_this_stage,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
1107,2023,intelligent intrusion detection for internet of things security: a deep convolutional generative adversarial network-enabled approach,y. wu; l. nie; s. wang; z. ning; s. li,ieee internet of things journal,ieee,68,122,34,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1112,2024,rfg-helad: a robust fine-grained network traffic anomaly detection model based on heterogeneous ensemble learning,y. zhong; z. wang; x. shi; j. yang; k. li,ieee transactions on information forensics and security,ieee,10,92,10,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1120,2023,"the age of ransomware: a survey on the evolution, taxonomy, and research directions",s. razaulla; c. fachkha; c. markarian; a. gawanmeh; w. mansoor; b. c. m. fung; c. assi,ieee access,ieee,104,164,52,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1122,2024,evaluating federated learning-based intrusion detection scheme for next generation networks,g. singh; k. sood; p. rajalakshmi; d. d. n. nguyen; y. xiang,ieee transactions on network and service management,ieee,5,50,5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1135,2023,adversarial attacks and defenses in machine learning-empowered communication systems and networks: a contemporary survey,y. wang; t. sun; s. li; x. yuan; w. ni; e. hossain; h. vincent poor,ieee communications surveys and tutorials,ieee,104,156,52,Q1,h5-index+quartile,maybe_include,include,include,not_reviewed_at_this_stage,survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_not_in_final_corpus,no,journals
1137,2023,a fine-grained system driven of attacks over several new representation techniques using machine learning,m. a. al ghamdi,ieee access,ieee,8,164,4,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1140,2025,transferability evaluation in wi-fi intrusion detection systems through machine learning and deep learning approaches,s. yonbawi; a. afzal; m. yasir; m. rizwan; n. kryvinska,ieee access,ieee,0,164,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1141,2024,analysis of network intrusion detection based on semi-supervised and ss-dgm,x. yu; c. liu; j. wang; c. liu; l. tian; l. zhou,ieee access,ieee,0,164,0,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1142,2025,bringing to light: adversarial poisoning detection for ml-based ids in software-defined networks,t. das; r. m. shukla; s. rath; s. sengupta,ieee transactions on network science and engineering,ieee,0,36,,Q1,h5-index+quartile,include,not_reviewed_at_this_stage,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
1152,2024,leveraging machine learning for cybersecurity resilience in industry 4.0: challenges and future directions,j. yu; a. v. shvetsov; s. hamood alsamhi,ieee access,ieee,11,164,11,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1157,2022,generative-adversarial class-imbalance learning for classifying cyber-attacks and faults - a cyber-physical power system,m. farajzadeh-zanjani; e. hallaji; r. razavi-far; m. saif,ieee transactions on dependable and secure computing,ieee,30,59,10,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1166,2023,intrusion detection based on privacy-preserving federated learning for the industrial iot,p. ruzafa-alcázar; p. fernández-saura; e. mármol-campos; a. gonzález-vidal; j. l. hernández-ramos; j. bernal-bernabe; a. f. skarmeta,ieee transactions on industrial informatics,ieee,134,114,67,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1167,2023,adversarial attacks against iot identification systems,j. kotak; y. elovici,ieee internet of things journal,ieee,11,122,5.5,Q1,h5-index+quartile,maybe_include,include,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
1168,2024,cfl-ids: an effective clustered federated learning framework for industrial internet of things intrusion detection,y. shan; y. yao; x. zhou; t. zhao; b. hu; l. wang,ieee internet of things journal,ieee,15,122,15,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1173,2025,causal inference-based adversarial domain adaptation for cross-domain industrial intrusion detection,y. chen; y. ji; h. wang; x. hao; y. yang; y. ma; d. yu,ieee transactions on industrial informatics,ieee,1,114,inf,Q1,h5-index+quartile,include,not_reviewed_at_this_stage,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,no,not_selected_for_taxonomy_mapping,no,journals
1177,2022,sneaking through security: mutating live network traffic to evade learning-based nids,s. tan; x. zhong; z. tian; q. dong,ieee transactions on network and service management,ieee,17,50,5.666666666666667,Q1,h5-index+quartile,maybe_include,include,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
1183,2022,federated intrusion detection in blockchain-based smart transportation systems,m. abdel-basset; n. moustafa; h. hawash; i. razzak; k. m. sallam; o. m. elkomy,ieee transactions on intelligent transportation systems,ieee,148,107,49.333333333333343,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1192,2024,cvmids: cloud–vehicle collaborative intrusion detection system for internet of vehicles,j. qin; y. xun; j. liu,ieee internet of things journal,ieee,17,122,17,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1194,2024,three challenges to secure ai systems in the context of ai regulations,r. hamon; h. junklewitz; j. soler garrido; i. sanchez,ieee access,ieee,5,164,5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1195,2024,a comprehensive survey: evaluating the efficiency of artificial intelligence and machine learning techniques on cyber security solutions,m. ozkan-okay; e. akin; ö. aslan; s. kosunalp; t. iliev; i. stoyanov; i. beloev,ieee access,ieee,121,164,121,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1200,2024,ai enabled threat detection: leveraging artificial intelligence for advanced security and cyber threat mitigation,k. dhanushkodi; s. thejas,ieee access,ieee,14,164,14,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1207,2024,intrusion detection using transformer in controller area network,h. jo; d. -h. kim,ieee access,ieee,3,164,3,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1213,2024,a practical adversarial attack against sequence-based deep learning malware classifiers,k. tan; d. zhan; l. ye; h. zhang; b. fang,ieee transactions on computers,ieee,1,56,1,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1214,2024,toward transferable adversarial attacks against autoencoder-based network intrusion detectors,y. zhang; y. wu; x. huang,ieee transactions on industrial informatics,ieee,1,114,1,Q1,h5-index+quartile,include,not_reviewed_at_this_stage,include,not_reviewed_at_this_stage,not_survey,nids,not_reviewed_at_this_stage,yes,yes,selected_for_taxonomy_mapping_final_corpus,yes,journals
1221,2023,arcade: adversarially regularized convolutional autoencoder for network anomaly detection,w. t. lunardi; m. a. lopez; j. -p. giacalone,ieee transactions on network and service management,ieee,37,50,18.5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1227,2022,a network security situation element extraction method based on conditional generative adversarial network and transformer,y. yang; c. yao; j. yang; k. yin,ieee access,ieee,11,164,3.666666666666667,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1239,2024,a hierarchical unmanned aerial vehicle network intrusion detection and response approach based on immune vaccine distribution,j. chen; j. he; w. li; w. fang; x. lan; w. ma; t. li,ieee internet of things journal,ieee,2,122,2,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1241,2022,on assessing vulnerabilities of the 5g networks to adversarial examples,m. zolotukhin; p. miraghaei; d. zhang; t. hämäläinen,ieee access,ieee,5,164,1.666666666666667,Q1,h5-index+quartile,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1244,2022,using randomness to improve robustness of tree-based models against evasion attacks,f. yang; z. chen; a. gangopadhyay,ieee transactions on knowledge and data engineering,ieee,12,87,4,Q1,h5-index+quartile,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1261,2024,a lightweight intrusion detection system using a finite dirichlet mixture model with extended stochastic variational inference,y. lai; y. yu; w. guan; l. luo; j. fan; n. zhou; y. ping,ieee transactions on network and service management,ieee,0,50,0,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1264,2023,imperative node evaluator with self replication mode for network intrusion detection,r. mokkapati; d. v. lakshmi,ieee access,ieee,4,164,2,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1271,2024,design and performance analysis of an anti-malware system based on generative adversarial network framework,f. b. khan; m. h. durad; a. khan; f. a. khan; m. rizwan; a. ali,ieee access,ieee,5,164,5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1277,2024,enhancing resilience in next-generation wireless networks through deep learning for security enhancement,e. bahaudien ashary; l. a. maghrabi; s. jambi; r. bahaudien ashari; a. g. fayoumi; a. a. -m. al-ghamdi; m. ragab,ieee transactions on consumer electronics,ieee,1,,1,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1281,2023,"a survey on securing federated learning: analysis of applications, attacks, challenges, and trends",h. n. c. neto; j. hribar; i. dusparic; d. m. f. mattos; n. c. fernandes,ieee access,ieee,42,164,21,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1289,2024,an unsupervised generative adversarial network system to detect ddos attacks in sdn,d. m. brandão lent; v. g. da silva ruffo; l. f. carvalho; j. lloret; j. j. p. c. rodrigues; m. lemes proença,ieee access,ieee,15,164,15,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1292,2023,a survey of adversarial attack and defense methods for malware classification in cyber security,s. yan; j. ren; w. wang; l. sun; w. zhang; q. yu,ieee communications surveys and tutorials,ieee,62,156,31,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1300,2024,genvram: dataset generator for vehicle to roadside attacks and misbehavior,d. ramsamooj; p. sharma; h. liu,ieee access,ieee,2,164,2,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1301,2022,explainable artificial intelligence applications in cyber security: state-of-the-art in research,z. zhang; h. a. hamadi; e. damiani; c. y. yeun; f. taher,ieee access,ieee,274,164,91.333333333333314,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1303,2024,enabling automl for zero-touch network security: use-case driven analysis,l. yang; m. e. rajab; a. shami; s. muhaidat,ieee transactions on network and service management,ieee,12,50,12,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1317,2024,labelgen: an anomaly label generative framework for enhanced graph anomaly detection,s. xia; s. rajasegarar; l. pan; c. leckie; s. m. erfani; j. chan,ieee access,ieee,1,164,1,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1320,2024,adapting image classification adversarial detection methods for traffic sign classification in autonomous vehicles: a comparative study,d. sebastian sarwatt; f. kulwa; j. ding; h. ning,ieee transactions on intelligent transportation systems,ieee,5,107,5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1335,2023,federated learning for iot devices with domain generalization,l. zhang; x. lei; y. shi; h. huang; c. chen,ieee internet of things journal,ieee,46,122,23,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1337,2025,lightweight and adaptive data-driven intrusion detection system for autonomous vehicles,w. aljabri; m. a. hamid; r. mosli,ieee transactions on intelligent transportation systems,ieee,0,107,,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1341,2024,enhancing network traffic anomaly detection: leveraging temporal correlation index in a hybrid framework,a. h. nasreen fathima; s. p. s. ibrahim; a. khraisat,ieee access,ieee,3,164,3,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1345,2022,"recent advances in trustworthy explainable artificial intelligence: status, challenges, and perspectives",a. rawal; j. mccoy; d. b. rawat; b. m. sadler; r. s. amant,ieee transactions on artificial intelligence,ieee,209,,69.666666666666671,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1355,2024,a systematic literature review on ai-based methods and challenges in detecting zero-day attacks,l. yee por; z. dai; s. juan leem; y. chen; j. yang; f. binbeshr; k. yuen phan; c. soon ku,ieee access,ieee,0,164,0,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1359,2024,a systematic analysis of enhancing cyber security using deep learning for cyber physical systems,s. gaba; i. budhiraja; v. kumar; s. martha; j. khurmi; a. singh; k. k. singh; s. s. askar; m. abouhawwash,ieee access,ieee,26,164,26,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1369,2024,fast anomalous traffic detection system for secure vehicular communications,q. a. al-haija; a. a. alsulami,intelligent and converged networks,ieee,1,,1,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1373,2022,deep generative models in the industrial internet of things: a survey,s. de; m. bermudez-edo; h. xu; z. cai,ieee transactions on industrial informatics,ieee,68,114,22.666666666666671,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1375,2022,a cost-sensitive deep learning-based approach for network traffic classification,a. telikani; a. h. gandomi; k. -k. r. choo; j. shen,ieee transactions on network and service management,ieee,55,50,18.333333333333329,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1381,2024,incremental update intrusion detection for industry 5.0 security: a graph attention network-enabled approach,y. wu; l. nie; x. xiong; b. sadoun; l. yang; z. ning,ieee transactions on consumer electronics,ieee,4,,4,Q1,quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1383,2023,"edge learning for 6g-enabled internet of things: a comprehensive survey of vulnerabilities, datasets, and defenses",m. a. ferrag; o. friha; b. kantarci; n. tihanyi; l. cordeiro; m. debbah; d. hamouda; m. al-hawawreh; k. -k. r. choo,ieee communications surveys and tutorials,ieee,59,156,29.5,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
1387,2024,"advanced deep learning models for 6g: overview, opportunities, and challenges",l. jiao; y. shao; l. sun; f. liu; s. yang; w. ma; l. li; x. liu; b. hou; x. zhang; r. shang; y. li; s. wang; x. tang; y. guo,ieee access,ieee,18,164,18,Q1,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,journals
