workbook_record_id,year,title,author_list,venue,engine,citation_count,h5_index,mean_citation,quartile,quality_signal_available,title_stage_decision,abstract_keyword_stage_decision,post_abstract_decision,quality_decision,survey_decision,nids_scope_decision,access_decision,selected_for_detailed_review,retained_for_taxonomy_mapping,taxonomy_mapping_status,included_in_final_primary_corpus,source_sheet
1575,2024,multiagent reinforcement learning for efficient cyber attack detection on the internet of medical things using tsne- zoa based dimensionality reduction,d. r. s; a. manikandan,international conference on circuit power and computing technologies (iccpct),ieee,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1576,2023,escaping the double threat: modified ppn law and evasion strategy for 2-on-1 pursuit,p. paliwal; d. mukherjee; s. r. kumar,ninth indian control conference (icc),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1577,2022,role of dnn in cybersecurity: a review,p. thakur; b. k. soni; d. agarwal,international conference on advance computing and innovative technologies in engineering (icacite),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1578,2023,watching against the unseen: ai-powered approach to detect attacks on critical infrastructure,d. lofù; a. pazienza; a. abbatecola; e. lella; n. macchiarulo; p. noviello,international conference on smart and sustainable technologies (splitech),ieee,3,,1.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1579,2023,enhancing network security through proactive anomaly detection: a comparative study of auto-encoder models and k-nearest neighbours algorithm,p. ansah; s. k. tetarave; e. kalaimannan; b. b. dash; c. john,intelligent cybersecurity conference (icsc),ieee,2,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1583,2022,an overview of artificial intelligence for 5g/6g wireless networks security,a. ahammadi; w. h. hassan; z. a. shamsan,international conference on cyber resilience (iccr),ieee,10,,3.333333333333333,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1585,2024,a preliminary study on an intrusion detection method using large language models in industrial control systems,s. ann; s. -j. cho; h. kim,fifteenth international conference on ubiquitous and future networks (icufn),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1586,2023,digital transaction cyber-attack detection using particle swarm optimization,m. n; g. g; n. jayapandian,"fourth international conference on smart technologies in computing, electrical and electronics (icstcee)",ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1587,2024,machine learning based anomaly and intrusion detection to mitigate dos and ddos attacks in private campus networks,s. b. mallikarjun; a. mudraje; j. maddali; h. d. schotten,mobilkommunikation; 28. itg-fachtagung,ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1588,2022,experimental comparison of hybrid sampling methods for an efficient nids,b. -s. lee; j. -w. kim; m. -j. choi,asia-pacific network operations and management symposium (apnoms),ieee,8,,2.666666666666667,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1590,2022,a gan-based method for generating sql injection attack samples,d. lu; j. fei; l. liu; z. li,ieee joint international information technology and artificial intelligence conference (itaic),ieee,10,,3.333333333333333,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1592,2023,terminal orbital adaptive dynamic programming-based control for satellite pursuit evasion game with input saturation,s. ma; z. ma; b. zhang; p. huang,conference on fully actuated system theory and applications (cfasta),ieee,1,,0.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1595,2022,a survey of application of artificial intelligence methods in sdn,f. song; d. qin; c. xu,ieee international conference on software engineering and artificial intelligence (seai),ieee,5,,1.666666666666667,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1597,2024,detection and mitigation of attacks in manets: a comprehensive survey of security techniques,r. mohandas; n. sivapriya; k. k. vaigandla; k. k,international conference on ubiquitous computing and intelligent information systems (icuis),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1600,2023,a hybrid cnn-lstm framework for unsupervised anomaly detection in water distribution plant,a. k. sahin; b. cavdar; r. o. dogan; s. ayas; b. ozgenc; m. s. ayas,innovations in intelligent systems and applications conference (asyu),ieee,4,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1603,2024,smart management system of scientific research projects in colleges based on data identification and sharing,j. fan; l. lu,international conference on expert clouds and applications (icoeca),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1604,2023,analyzing the evolution of ddos attack detection: traditional vs. modern machine learning models,v. premanand; s. s. gokulnath; s. jayaraman; s. bhaskar,international conference on recent trends in advance computing (icrtac),ieee,1,,0.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1606,2024,a novel two step computer network attack and defense strategy,q. bai,international conference on inventive computation technologies (icict),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1608,2024,particle swarm optimization (pso) based feature selection for ddos attack detection in iot,s. b. gopal; d. nanthiya; k. r. p. kumar; d. h. rajan; s. kaviyalzini; t. sruthika,international conference on smart electronics and communication systems (isense),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1614,2023,comparative study of ddos detection and mitigation techniques,m. goel; a. garg; b. mohanty; p. kumar; p. dubey,"international conference on computing, communication, and intelligent systems (icccis)",ieee,1,,0.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1615,2023,a covert attack method against fpga clouds,s. tang; j. wang; z. chen; s. guo,ieee asian test symposium (ats),ieee,21,,10.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1617,2024,a review and analysis of attack and countermeasure approaches for enhancing smart grid cybersecurity,a. meydani; h. shahinzadeh; a. ramezani; h. nafisi; g. b. gharehpetian,international electrical power distribution conference (epdc),ieee,4,,4,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1620,2023,gandps: ensuring both detection precision and stability in gan-based anomaly detection for network traffic,l. li; x. yang; x. zhang; y. yang; x. chen; w. tang,"ieee intl conf on parallel & distributed processing with applications, big data & cloud computing, sustainable computing & communications, social computing & networking (ispa/bdcloud/socialcom/sustaincom)",ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1621,2022,a multidimensional time series data on wireless network to improve the detection performance of unsupervised learning algorithms,c. paul; s. ranjith; r. s. vijayashanthi; r. b. begam; r. sabitha,"international conference on innovative computing, intelligent communication and smart electrical systems (icses)",ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1623,2022,security issues and challenges of big data analytics,r. verma; r. bhatt,"seventh international conference on parallel, distributed and grid computing (pdgc)",ieee,32,,10.66666666666667,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1624,2024,revolutionizing online transaction safety with cnn and gan-based fraud detection strategies,rishu; a. singh; s. tanwar,asia pacific conference on innovation in technology (apcit),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1626,2023,cyberattacks and artificial intelligence: a systematic mapping,g. hristov; a. aleksieva-petrova; i. stankov,international scientific conference on computer science (comsci),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1629,2022,anonymous jamming detection in 5g with bayesian network model based inference analysis,y. wang; s. jere; s. banerjee; l. liu; s. shetty; s. dayekh,ieee international conference on high performance switching and routing (hpsr),ieee,28,,9.3333333333333339,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1632,2024,covert attack design on uav formation in dynamic target tracking tasks,x. zhang; w. yue; y. wang,youth academic annual conference of chinese association of automation (yac),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1635,2024,information system security reinforcement with wgan-gp for detection of zero-day attacks,z. mu; x. shi; s. dogan,international conference on artificial intelligence and big data (icaibd),ieee,3,,3,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1636,2024,"biometric systems in focus: a review of methods, challenges, and future directions",m. fatima; r. banu; s. shojae chaeikar; m. khanian najafabadi,international conference on intelligent computing and next generation networks (icngn),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1640,2023,pervasive ai for secure and scalable iot- edge-cloud continuum: a big picture,d. puthal; s. p. mohanty; c. y. yeun; e. damiani; b. pradhan,"ieee international conference on high performance computing & communications, data science & systems, smart city & dependability in sensor, cloud & big data systems & application (hpcc/dss/smartcity/dependsys)",ieee,1,,0.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1652,2023,performance evaluation of detection mechanisms towards the slow ddos attack of edge computing,x. y. lee; y. -b. leau,ieee international conference on software engineering and computer systems (icsecs),ieee,1,,0.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1655,2022,flexible android malware detection model based on generative adversarial networks with code tensor,z. yang; f. deng; l. han,international conference on cyber-enabled distributed computing and knowledge discovery (cyberc),ieee,5,,1.666666666666667,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1660,2024,a reinforcement learning solution to the nonlinear spacecraft pursuit-evasion game problem,h. huang; g. ran; y. lyu; g. ma,"ieee international conference on cyber technology in automation, control, and intelligent systems (cyber)",ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1662,2024,pursuit-evasion game for underwater robots considering both position and orientation,m. yu; z. li; y. chai; y. cheng; h. xia; h. liu; q. tang,international conference on advanced robotics and mechatronics (icarm),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1667,2024,analysis of classification models of firewall log data attacked by data poisoning and evasion attacks,n. permpoon; t. thanamitsomboon; k. kittipeerachon,international conference on business and industrial research (icbir),ieee,0,,0,,none,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1668,2023,evilelf: evasion attacks on deep-learning malware detection over elf files,a. kosikowski; d. cho; m. ninan; a. ralescu; b. wang,ieee international conference on machine learning and applications (icmla),ieee,1,,0.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1670,2024,enhanced real-time threat detection in 5g networks: a self-attention rnn autoencoder approach for spectral intrusion analysis,m. kouchaki; m. zhang; a. s. abdalla; g. lan; c. g. brinton; v. marojevic,"international symposium on modeling and optimization in mobile, ad hoc, and wireless networks (wiopt)",ieee,1,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1671,2023,sybil attack detection in vanets: an lstm-based bigan approach,y. zhong; h. yang; y. li; b. yang; x. li; q. yue; j. hu; y. zhang,international conference on data security and privacy protection (dspp),ieee,3,,1.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1676,2023,status and outlook of image-based malware detection technology,q. lan; y. du; c. gao; h. zheng,international symposium on computer technology and information science (isctis),ieee,1,,0.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1683,2023,towards trustworthy artificial intelligence: security risk assessment methodology for artificial intelligence systems,e. iturbe; e. rios; n. toledo,ieee international conference on cloud computing technology and science (cloudcom),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1685,2025,industrial rare cyber attack detection based on federated diffusion-squeeze graph modeling,f. li; j. lin; d. wang; h. yang,ieee transactions on industrial cyber-physical systems,ieee,0,,,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1687,2024,research on intelligent evasion methods for uav based on deep reinforcement learning,h. duan; z. zhu; c. sun; j. li; c. wang; m. xue,ieee international conference on industrial technology (icit),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1688,2024,enhancing port and maritime cybersecurity through ai - enabled threat detection and response,m. j. c. samonte; e. n. b. laurenio; j. r. m. lazaro,international conference on smart grid and smart cities (icsgsc),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1689,2023,evasion and poison attacks on logistic regression-based machine learning classification model,l. m. doss p; m. gunasekaran,eighth international conference on science technology engineering and mathematics (iconstem),ieee,2,,1,,none,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1690,2022,adversarial ensemble modeling for evasion attack detection,u. ahmed; j. c. -w. lin,joint international conference on soft computing and intelligent systems and international symposium on advanced intelligent systems (scis&isis),ieee,1,,0.33333333333333331,,none,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1692,2023,beyond chunking: re-engineering password segmentation for better honeywords,s. s. lingutla; m. v. nety; m. v. martin,international conference in software engineering research and innovation (conisoft),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1693,2023,on a pursuit evasion game with incomplete information,k. s. m. rao; a. j. shaiju,ninth indian control conference (icc),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1705,2024,secured cluster-based electricity theft detectors against blackbox evasion attacks,i. elgarhy; a. t. el-toukhy; m. m. badr; m. mahmoud; m. m. fouda; m. alsabaan; h. a. kholidy,ieee consumer communications & networking conference (ccnc),ieee,17,,17,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1708,2024,evasion attacks in smart power grids: a deep reinforcement learning approach,a. t. el-toukhy; m. mahmoud; a. h. bondok; m. m. fouda; m. alsabaan,ieee consumer communications & networking conference (ccnc),ieee,3,,3,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1709,2023,a machine learning approach to identifying suspicious tax evasion behavior in public financial data,n. visitpanya; t. samanchuen,international conference on business and industrial research (icbir),ieee,4,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1712,2022,thompson sampling for pursuit-evasion problems,z. li; e. laber; n. meyer,"international conference on electrical, computer, communications and mechatronics engineering (iceccme)",ieee,3,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1714,2023,transferability of evasion attacks in machine learning models,l. m. doss p; m. gunasekaran,annual international conference on emerging research areas: international conference on intelligent systems (aicera/icis),ieee,0,,0,,none,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1716,2024,detecting malicious traffic using ja3 fingerprints attributed ml approach,y. r. siwakoti; d. b. rawat,ieee international conference on distributed computing systems workshops (icdcsw),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1726,2023,anomaly traffic detection model based on hybrid network,y. yu; y. ma,international conference on signal and image processing (icsip),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1729,2023,securing resnet50 against adversarial attacks: evasion and defense using bim algorithm,p. lourdu mahimai doss; m. gunasekaran,international conference on intelligent computing and control systems (iciccs),ieee,3,,1.5,,none,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1732,2022,cybersecurity trends in low-altitude air traffic management,y. xie; a. gardi; r. sabatini,ieee/aiaa digital avionics systems conference (dasc),ieee,4,,1.333333333333333,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1733,2024,cyber twin-enabled real-time ai orchestration for advanced iot security and dynamic software optimization,k. c. sunkara; p. p. barmola; r. k. s; v. shukla; u. soni; a. sapatnekar,international conference on mobile networks and wireless communications (icmnwc),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1734,2024,finding of ddos attack in iot-based networks using ensemble technique,a. srivastava; s. tiwari; d. kumar; n. garg,international conference on intelligent systems for cybersecurity (iscs),ieee,2,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1738,2022,a scalable deep reinforcement learning algorithm for partially observable pursuit-evasion game,y. sun; c. yan; z. lan; b. lin; h. zhou; x. xiang,"international conference on machine learning, cloud computing and intelligent mining (mlccim)",ieee,6,,2,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1743,2023,defending crop recommendation systems against poisoning and evasion attacks,l. m. d. p; m. gunasekaran,"international conference on ambient intelligence, knowledge informatics and industrial electronics (aikiie)",ieee,0,,0,,none,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1744,2023,the dark side of imagenet: examining the impact of evasion attacks on deep learning,l. m. d. p; m. gunasekaran,international conference on applied artificial intelligence and computing (icaaic),ieee,1,,0.5,,none,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1746,2024,the pareto optimal evasion strategies in reach-avoid differential games between heterogeneous uuvs,j. tian; s. huang; h. wang; z. lu; l. chu; x. zha; x. wang; b. zhong; z. chi,oceans - singapore,ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1749,2023,a new era of cybersecurity: the influence of artificial intelligence,r. r. shanthi; n. k. sasi; p. gouthaman,international conference on networking and communications (icnwc),ieee,13,,6.5,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1750,2022,evasion techniques for vm-based black-box software analysis,b. leite; a. o. de sá; r. machado,ieee international workshop on metrology for industry 4.0 & iot (metroind4.0&iot),ieee,1,,0.33333333333333331,,none,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1751,2022,unsupervised abnormal traffic detection through topological flow analysis,p. irofti; a. pătraşon; a. i. hîji,international conference on communications (comm),ieee,3,,1,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1752,2022,"ai powered attacks against ai powered protection: classification, scenarios and risk analysis",o. veprytska; v. kharchenko,"international conference on dependable systems, services and technologies (dessert)",ieee,14,,4.666666666666667,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
1754,2024,securing cyber-physical systems with two-level anomaly detection strategy,z. ahmad; a. petrovski,ieee international conference on industrial cyber-physical systems (icps),ieee,0,,0,,none,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,unranked
