workbook_record_id,year,title,author_list,venue,engine,citation_count,h5_index,mean_citation,quartile,quality_signal_available,title_stage_decision,abstract_keyword_stage_decision,post_abstract_decision,quality_decision,survey_decision,nids_scope_decision,access_decision,selected_for_detailed_review,retained_for_taxonomy_mapping,taxonomy_mapping_status,included_in_final_primary_corpus,source_sheet
1322,2023,enhanced expectation-maximization algorithm for smart traffic iot systems using deep generative adversarial networks to reduce waiting time,b. yamini; m. jayaprakash; s. logesswari; v. ulagamuthalvi.; r. porselvi; g. s. uthayakumar,international conference on electronics and sustainable communication systems (icesc),ieee,2,31,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1327,2024,hpac-ids: a hierarchical packet attention convolution for intrusion detection system,a. grini; b. el khamlichi; a. el afia; a. el fallah-seghrouchni,ieee wireless communications and networking conference (wcnc),ieee,0,25,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1328,2024,a comparative study on the performance of machine learning algorithms for malware detection and classification,p. lavanya; p. b. pati; u. kumaran,ieee international conference for convergence in technology (i2ct),ieee,2,24,2,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1330,2022,early detection of campus network ddos attacks using predictive models,r. araki; y. -f. hsu; m. matsuoka,globecom - ieee global communications conference,ieee,1,60,0.33333333333333331,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1332,2024,leveraging large language models for dynamic scenario building targeting enhanced cyber-threat detection and security training,c. marantos; s. evangelatos; e. veroni; g. lalas; k. chasapas; i. t. christou; p. lappas,ieee international conference on big data (bigdata),ieee,0,54,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1333,2022,a dynamics perspective of pursuit-evasion games of intelligent agents with the ability to learn,h. xiong; h. cao; w. lu,chinese control conference (ccc),ieee,6,25,2,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1339,2024,fedbayes: a zero-trust federated learning aggregation to defend against adversarial attacks,m. vucovich; d. quinn; k. choi; c. redino; a. rahman; e. bowen,ieee annual computing and communication workshop and conference (ccwc),ieee,10,43,10,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1340,2024,generative adversarial networks for robust anomaly detection in noisy iot environments,a. abusitta; t. halabi; a. s. bataineh; m. zulkernine,ieee international conference on communications,ieee,0,76,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1353,2023,a novel approach for detecting and preventing security attacks using machine learning in iot,b. al sukhni; b. kumar mohanta; m. kumar dehury; a. kumar tripathy,international conference on computing communication and networking technologies (icccnt),ieee,5,38,2.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1356,2023,trelu: a novel activation function for modern day intrusion detection system using deep neural networks,m. nakhua; d. bavishi; s. tikoo; s. khedkar,international conference on computing communication and networking technologies (icccnt),ieee,4,38,2,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1364,2023,malicious encrypted network traffic detection using deep auto-encoder with a custom reconstruction loss,a. r. bahlali; a. bachir; a. cheriet,"international symposium on networks, computers and communications (isncc)",ieee,4,19,2,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1365,2023,privacy-preserving federated distillation gan for cidss in industrial cpss,j. liang; m. sadiq; t. cai,globecom - ieee global communications conference,ieee,0,60,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1371,2024,securing iot-sdn models: a comprehensive review of deep learning approaches and challenges,p. navaneethakrishnan; s. e. peter,international conference on electronics and sustainable communication systems (icesc),ieee,0,31,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1374,2022,stinattack: a lightweight and effective adversarial attack simulation to ensemble idss for satellite- terrestrial integrated network,s. zhuang; j. sun; h. zhang; x. kuang; l. pang; h. liu; y. liu,ieee symposium on computers and communications (iscc),ieee,2,26,0.66666666666666663,,h5-index,maybe_include,include,include,fail,not_survey,nids,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1380,2022,secure wireless sensor network energy optimization model with game theory and deep learning algorithm,b. anishfathima; m. mahaboob; s. g. kumar; a. k. jabakumar,international conference on advanced computing and communication systems (icaccs),ieee,5,21,1.666666666666667,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1386,2022,design of network security experiment teaching system based on honeypot technology,c. zhu; q. li; b. sun; x. jin; y. zhou; m. xie,ieee international symposium on circuits and systems (iscas),ieee,0,36,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1393,2023,federated learning for zero-day attack detection in 5g and beyond v2x networks,a. amara korba; a. boualouache; b. brik; r. rahal; y. ghamri-doudane; s. mohammed senouci,ieee international conference on communications,ieee,20,76,10,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1396,2023,a systematic review of iot malware detection using machine learning,b. sharma; r. kumar; a. kumar; m. chhabra; s. chaturvedi,international conference on computing for sustainable global development (indiacom),ieee,5,22,2.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1406,2023,fusing synergate for improved anomaly detection in cloud data centers,a. althoubi,international conference on computational science and computational intelligence (csci),ieee,0,22,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1414,2023,a horizontal federated-learning model for detecting abnormal traffic generated by malware in iot networks,p. hao do; t. duc le; v. vishnevsky; a. berezkin; r. kirichek,international conference on advanced communication technology (icact),ieee,10,26,5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1415,2022,sac-ap: soft actor critic based deep reinforcement learning for alert prioritization,l. chavali; t. gupta; p. saxena,ieee congress on evolutionary computation (cec),ieee,9,75,3,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1416,2024,netglyph: representation learning to generate network traffic with transformers,g. noblet; c. lefebvre; p. owezarski; w. ritchie,international conference on network and service management (cnsm),ieee,0,19,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1422,2024,transformer model with multi-type classification decisions for intrusion attack detection of track traffic and vehicle,q. guan; t. zhang; y. qin; y. zhou; y. zhu; y. zhong; x. huang; z. duan; z. li; c. liu; x. wu,"ieee international conference on acoustics, speech and signal processing (icassp)",ieee,3,129,3,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1424,2022,data sanitization approach to mitigate clean-label attacks against malware detection systems,s. ho; a. reddy; s. venkatesan; r. izmailov; r. chadha; a. oprea,ieee military communications conference (milcom),ieee,13,20,4.333333333333333,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1427,2022,advcat: domain-agnostic robustness assessment for cybersecurity-critical applications with categorical inputs,h. orsini; h. bao; y. zhou; x. xu; y. han; l. yi; w. wang; x. gao; x. zhang,ieee international conference on big data (bigdata),ieee,3,54,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1430,2023,a pro-active defense framework for iot systems,e. bertino; h. lee; m. huang; c. katsis; z. shen; b. ribeiro; d. de mello; a. kundu,ieee international conference on collaboration and internet computing (cic),ieee,2,20,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1431,2023,a lightweight 5g-v2x intra-slice intrusion detection system using knowledge distillation,s. hossain; a. boualouache; b. brik; s. -m. senouci,ieee international conference on communications,ieee,5,76,2.5,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1446,2024,shallow-sec: malware detection in real-time devices using feature weightage and shallow learning models,p. priyanka; udhayakumar; k. deepak,international conference on electronics and sustainable communication systems (icesc),ieee,0,31,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1449,2023,advances and challenges in cryptography using artificial intelligence,b. sharma; p. goel; j. k. grewal,ieee international conference for convergence in technology (i2ct),ieee,3,24,1.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1460,2024,security-oriented architecture for blockchain-based federated learning in the financial industry,z. guo; s. chen; c. wang; h. wu; k. ma; z. feng,international conference on computer supported cooperative work in design (cscwd),ieee,1,17,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1463,2023,sql injection attack sample generation based on ie-gan,m. xu; b. xie; f. cui; c. jin; y. wang,"ieee international conference on trust, security and privacy in computing and communications (trustcom)",ieee,1,19,0.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1479,2022,man-in-the-middle attack explainer for fog computing using soft actor critic q-learning approach,b. k; s. g. shiva,ieee world ai iot congress (aiiot),ieee,4,19,1.333333333333333,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1488,2023,geralt: real-time detection of evasion attacks in deep learning systems,x. chen; s. ray,ieee international symposium on circuits and systems (iscas),ieee,0,36,0,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1493,2023,robust covert attack strategies and their detection for switched cyber-physical systems,m. kazemi; k. khorasani,mediterranean conference on control and automation (med),ieee,3,21,1.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1497,2023,fine-grained traffic classification based on improved residual convolutional network in software defined networks,c. su; y. liu; x. xie,ieee latin america transactions,ieee,6,27,3,Q2,h5-index+quartile,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1499,2023,pursuit-evasion game based on fuzzy actor-critic learning with obstacle in continuous environment,p. hu; q. pan; z. tan,china automation congress (cac),ieee,2,24,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1500,2024,an evader controller for the pursuit-evasion problem involving single integrator dynamics,m. mera; h. ríos; d. efimov,ieee conference on decision and control (cdc),ieee,0,49,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1501,2023,the emergence of cooperation in multi-agent pursuit-evasion game,b. wei; z. li; x. zhang; x. guo,chinese control conference (ccc),ieee,0,25,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1514,2023,evaluation of decision tree-based rule derivation for intrusion detection in automotive ethernet,f. gail; r. rieke; f. fenzl; c. krauß,"ieee international conference on trust, security and privacy in computing and communications (trustcom)",ieee,0,19,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1522,2022,apollonius partitions based pursuit-evasion game strategies by q-learning approach,q. wang; k. wu; j. ye; y. wu; l. xue,chinese control conference (ccc),ieee,2,25,0.66666666666666663,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1524,2023,optimal control design of multi-agent pursuit-evasion game with malicious pursuer environment,x. wang; h. zhang; w. zhao,china automation congress (cac),ieee,0,24,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1525,2024,an analytical impulse thrust strategy in spacecraft pursuit-evasion games with mass variation and perception frequency,c. zhang; y. zhu; l. yang,china automation congress (cac),ieee,0,24,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1526,2024,uav pursuit-evasion game based on m2gpi algorithm,y. zhang; m. ding; t. xu; z. wu; z. xu,chinese control and decision conference (ccdc),ieee,0,25,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1529,2023,multiagent pursuit-evasion game control based on inter-satellite communication link attacked,n. wang; h. yuan,china automation congress (cac),ieee,0,24,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1538,2024,dns exfiltration guided by generative adversarial networks,a. fahim; s. zhu; z. qian; c. song; e. papalexakis; s. chakraborty; k. chan; p. yu; t. jaeger; s. v. krishnamurthy,ieee european symposium on security and privacy (euros&p),ieee,1,47,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1539,2023,botnet-based iot network attacks identification using lstm,u. b. clinton; n. hoque; k. r. singh,international conference on computing communication and networking technologies (icccnt),ieee,0,38,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1540,2022,smart prediction system for classifying mirai and gafgyt attacks on iot devices,r. aldawod; n. alsaleh; n. aldalbahi; r. alqahtani; s. sakri,international conference on computational science and computational intelligence (csci),ieee,4,22,1.333333333333333,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1547,2024,counter denial of service for next-generation networks within the artificial intelligence and post-quantum era,s. darzi; a. a. yavuz,"ieee international conference on trust, privacy and security in intelligent systems, and applications (tps-isa)",ieee,6,15,6,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1564,2024,efficient and effective in-vehicle intrusion detection system using binarized convolutional neural network,l. zhang; x. yan; d. ma,ieee infocom - ieee conference on computer communications,ieee,1,80,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1568,2024,explainability guided adversarial evasion attacks on malware detectors,k. aryal; m. gupta; m. abdelsalam; m. saleh,international conference on computer communications and networks (icccn),ieee,5,28,5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1569,2023,sok: explainable machine learning for computer security applications,a. nadeem; d. vos; c. cao; l. pajola; s. dieck; r. baumgartner; s. verwer,ieee european symposium on security and privacy (euros&p),ieee,72,47,36,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1570,2024,intelligent malware detection based on hardware performance counters: a comprehensive survey,h. sayadi; z. he; h. m. makrani; h. homayoun,international symposium on quality electronic design (isqed),ieee,6,18,6,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1573,2023,time-optimal orbital maneuvering for bearings-only pursuit-evasion game,y. geng; l. yuan; y. wang; n. wang,china automation congress (cac),ieee,0,24,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1598,2024,unleashing the potential of machine learning and nlp contextual word embedding for url-based malicious traffic classification,y. p. kumar s; s. mishra; r. k. singh,ieee vehicular technology conference (vtc-spring),ieee,1,42,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1601,2024,empowering iot security: leveraging deep neural networks against ransomware and ddos attacks,k. geetha; d. chaudhary; k. shrivarshini,international conference on computing communication and networking technologies (icccnt),ieee,1,38,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1605,2022,early detection of lddos attacks in iot utilizing locality sensitive incremental tsvm method,z. liu; x. yin; r. yang; a. dong,international conference on advanced communication technology (icact),ieee,5,26,1.666666666666667,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1610,2024,a survey on ai-based detection methods of gps spoofing attacks on uavs,a. alabidy; a. zaben; o. m. f. abu-sharkh; h. a. noman,ieee international conference on intelligent systems (is),ieee,1,16,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1611,2023,neurosymbolic ai in cybersecurity: bridging pattern recognition and symbolic reasoning,b. jalaian; n. d. bastian,ieee military communications conference (milcom),ieee,14,20,-0.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1613,2024,multi-impulse pursuit-evasion game for geo spacecraft with perceptual delay,g. li; q. deng; n. gao; y. zhu; g. ma,chinese control conference (ccc),ieee,0,25,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1622,2023,"everybody’s got ml, tell me what else you have: practitioners’ perception of ml-based security tools and explanations",j. mink; h. benkraouda; l. yang; a. ciptadi; a. ahmadzadeh; d. votipka; g. wang,ieee symposium on security and privacy (sp),ieee,18,112,9,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1625,2024,handling imbalanced 5g and beyond network tabular data using conditional generative models,j. andrade-hoz; j. m. alcaraz-calero; q. wang,international wireless communications and mobile computing (iwcmc),ieee,1,35,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1631,2022,covert attack and detection through deep neural network on vision-based navigation systems of multi-agent autonomous vehicles,a. m. m. sizkouhi; m. rahimifard; r. r. selmic,"ieee international conference on systems, man, and cybernetics (smc)",ieee,3,35,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1651,2025,kernel-based anomaly detection using generalized hyperbolic processes,p. bourigault; d. p. mandic,"ieee international conference on acoustics, speech and signal processing (icassp)",ieee,0,129,,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1653,2024,fast algorithm for satellite proximate evasion,y. wei; q. xie; c. li,chinese control conference (ccc),ieee,0,25,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1657,2024,recent trends and open issues in cyber security for online platforms,h. akli; k. zkik; s. igor; s. hamrioui; p. lorenz,"international conference on software, telecommunications and computer networks (softcom)",ieee,0,15,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1659,2024,optimal evasion from a sensing-limited pursuer,d. maity; a. von moll; d. shishika; m. dorothy,american control conference (acc),ieee,0,47,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1672,2023,conditional data synthesis with deep generative models for imbalanced dataset oversampling,l. akritidis; a. fevgas; m. alamaniotis; p. bozanis,ieee international conference on tools with artificial intelligence (ictai),ieee,6,21,3,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1673,2024,dronedefgant: a generative ai-based approach for detecting uas attacks and faults,h. el alami; d. b. rawat,ieee international conference on communications,ieee,1,76,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1677,2023,detection of event-based covert attacks in cyber-physical systems,a. eslami; k. khorasani,"international conference on control, decision and information technologies (codit)",ieee,1,19,0.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
